,EMG 1,EMG 2,EMG 3,EMG 4,EMG 5,EMG 6,EMG 7,EMG 8,Eat,Max,Min,Mean,StD,RMS,FFT
8720,-6,5,1,0,2,1,-3,-3,True,5,-6,-0.375,3.461523198989551,3.2596012026013246,-3.0
8721,9,6,0,-5,-2,2,-2,-9,True,9,-9,-0.125,5.792544469278714,5.4198708471697,-1.0
8722,-5,-11,-10,-7,-8,3,-2,-6,True,3,-11,-5.75,4.527692569068709,7.14142842854285,-46.0
8723,1,8,3,-1,-12,-3,-3,4,True,8,-12,-0.375,5.9985117201805025,5.623610939600996,-3.0
8724,-11,-10,-2,5,5,-4,-4,-21,True,5,-21,-5.25,8.68084920138248,9.669539802906858,-42.0
8725,5,4,-5,-7,-7,-3,-3,-7,True,5,-7,-2.875,4.85320218294802,5.373546315051169,-23.0
8726,-10,-20,-6,-3,-8,2,0,2,True,2,-20,-5.375,7.424621202458749,8.782084035125148,-43.0
8727,3,7,-1,1,0,1,2,9,True,9,-1,2.75,3.494894235064305,4.272001872658765,22.0
8728,-5,-12,-6,0,-1,-7,-3,-12,True,0,-12,-5.75,4.527692569068709,7.14142842854285,-46.0
8729,-7,-6,-1,0,1,2,8,14,True,14,-7,1.375,6.926914382114366,6.623820649745885,11.0
8730,3,-13,-4,-2,3,-3,-2,-2,True,3,-13,-2.5,4.985693819032899,5.291502622129181,-20.0
8731,-2,3,5,-1,-1,2,2,-1,True,5,-2,0.875,2.4748737341529163,2.4748737341529163,7.0
8732,15,7,1,0,1,-2,-5,-7,True,15,-7,1.25,6.98467710676122,6.652067347825035,10.0
8733,2,-10,0,-3,-3,-3,-3,0,True,2,-10,-2.5,3.585685828003181,4.183300132670378,-20.0
8734,0,7,-5,-2,1,-1,-1,-4,True,7,-5,-0.625,3.662064211031025,3.48209706929603,-5.0
8735,9,2,-1,-2,0,-1,-3,-23,True,9,-23,-2.375,9.132946637625464,8.8670739254841,-19.0
8736,-3,4,-4,-2,-2,0,3,14,True,14,-4,1.25,5.873670062235365,5.634713834792322,10.0
8737,-2,6,5,3,-1,2,1,10,True,10,-2,3.0,3.9279220242478625,4.743416490252569,24.0
8738,-4,-2,-9,-7,-6,-1,1,3,True,3,-9,-3.125,4.120939559996343,4.962358310319802,-25.0
8739,5,6,-5,-1,2,-2,-3,1,True,6,-5,0.375,3.8521793460696654,3.6228441865473595,3.0
8740,-1,13,10,2,1,0,4,4,True,13,-1,4.125,4.940720016932176,6.194755846681933,33.0
8741,-14,-13,-16,-9,-8,-3,-1,1,True,1,-16,-7.875,6.334429729659964,9.855201672213513,-63.0
8742,-1,19,15,4,3,-1,-4,-2,True,19,-4,4.125,8.425090080061034,8.895223437328598,33.0
8743,1,7,6,3,7,1,-1,2,True,7,-1,3.25,3.0589447293376937,4.330127018922194,26.0
8744,0,-8,-3,-5,-11,-2,2,2,True,2,-11,-3.125,4.6732521560777895,5.373546315051169,-25.0
8745,-8,-11,-2,-1,-2,-1,-2,-6,True,-1,-11,-4.125,3.758324094593227,5.4198708471697,-33.0
8746,12,10,3,4,-1,-4,6,3,True,12,-4,4.125,5.276294695549682,6.4323401651343035,33.0
8747,-8,-12,-8,-2,-15,-8,-14,-3,True,-2,-15,-8.75,4.743416490252569,9.810708435174291,-70.0
8748,-5,-5,-1,-12,-14,-22,-10,0,True,0,-22,-8.625,7.366672053434789,11.039701082909808,-69.0
8749,-10,-2,1,-17,-17,21,11,2,True,21,-17,-1.375,13.276590569225863,12.4949989995998,-11.0
8750,1,-1,-3,-6,-13,6,2,2,True,6,-13,-1.5,5.879747322073336,5.70087712549569,-12.0
8751,-3,1,1,3,12,0,-1,1,True,12,-3,1.75,4.496029994816062,4.55521678957215,14.0
8752,-4,-9,-4,-4,4,0,-2,-3,True,4,-9,-2.75,3.7321001364608946,4.444097208657794,-22.0
8753,-6,-7,-1,2,13,0,-4,-6,True,13,-7,-1.125,6.556076788533128,6.234981956669963,-9.0
8754,10,5,1,4,6,2,-3,0,True,10,-3,3.125,4.0155946010522525,4.886205071423016,25.0
8755,-6,-3,-3,-4,-1,2,8,0,True,8,-6,-0.875,4.356850107261306,4.168333000133266,-7.0
8756,-4,-5,0,2,9,7,-6,-25,True,9,-25,-2.75,10.525479290071036,10.222524150130436,-22.0
8757,9,2,-4,1,-1,-8,0,5,True,9,-8,0.5,5.209880722517277,4.898979485566356,4.0
8758,-2,-14,-14,-1,5,4,-6,-9,True,5,-14,-4.625,7.405355205139434,8.329165624478842,-37.0
8759,0,5,-2,1,-1,-7,-5,-1,True,5,-7,-1.25,3.6547425158474374,3.640054944640259,-10.0
8760,-4,-8,-2,0,-5,-3,-2,4,True,4,-8,-2.5,3.5456210417116734,4.153311931459037,-20.0
8761,9,-1,-4,-3,-3,-3,-4,-2,True,9,-4,-1.375,4.307385683749649,4.257346591481601,-11.0
8762,3,-2,-1,1,-1,-15,-25,-2,True,3,-25,-5.25,9.63253415699702,10.428326807307105,-42.0
8763,5,7,3,1,-6,-8,-5,3,True,7,-8,0.0,5.5805785670356025,5.220153254455275,0.0
8764,-2,2,4,3,4,7,28,4,True,28,-2,6.25,9.145646895810987,10.594810050208546,50.0
8765,-7,-4,-1,-3,-10,-30,-32,9,True,9,-32,-9.75,14.240284908867318,16.507574019219177,-78.0
8766,-5,6,2,-1,-2,-19,-79,-12,True,6,-79,-13.75,27.525313025338278,29.189039038652847,-110.0
8767,0,0,-1,4,5,32,38,-12,True,38,-12,8.25,17.35964120761552,18.214005600086985,66.0
8768,-3,2,0,-2,-2,6,15,-5,True,15,-5,1.375,6.4572771793867245,6.194755846681933,11.0
8769,3,3,4,3,5,-4,-15,-4,True,5,-15,-0.625,6.7810134093026875,6.373774391990981,-5.0
8770,-2,-1,2,1,0,9,21,7,True,21,-2,4.625,7.652030542840993,8.522030274529655,37.0
8771,1,-4,-1,0,4,5,8,9,True,9,-4,2.75,4.527692569068709,5.049752469181039,22.0
8772,-4,-3,-3,1,-2,-4,-2,0,True,1,-4,-2.125,1.807721533549109,2.715695122800054,-17.0
8773,0,-5,-9,-4,0,-2,3,-6,True,3,-9,-2.875,3.8706773124535783,4.623310502226732,-23.0
8774,5,8,7,1,3,1,9,0,True,9,0,4.25,3.494894235064305,5.361902647381804,34.0
8775,2,-1,2,-1,-1,0,0,2,True,2,-1,0.375,1.4078859531733587,1.3693063937629153,3.0
8776,-9,-11,-8,-2,-2,3,12,8,True,12,-11,-1.125,8.288330867637256,7.834219807996199,-9.0
8777,7,6,-5,1,1,-2,-6,3,True,7,-6,0.625,4.749060057376767,4.4860896112315904,5.0
8778,7,1,1,1,1,11,0,-2,True,11,-2,2.5,4.27617987059879,4.716990566028302,20.0
8779,-3,-4,-5,-4,-2,2,9,3,True,9,-5,-0.5,4.810702354423639,4.527692569068709,-4.0
8780,1,1,0,-4,-2,4,7,16,True,16,-4,2.875,6.289163014946538,6.547900426854397,23.0
9057,-5,11,-3,-7,1,0,2,3,True,11,-7,0.25,5.574175147179049,5.220153254455275,2.0
9058,2,2,7,0,-1,1,-1,0,True,7,-1,1.25,2.6049403612586386,2.7386127875258306,10.0
9059,-7,-34,-18,-2,1,-1,-1,-1,True,1,-34,-7.875,12.1941145054255,13.860916275629112,-63.0
9060,11,5,-17,-1,0,-1,-1,1,True,11,-17,-0.375,7.909081579334697,7.407766195014527,-3.0
9061,-1,-4,-2,4,2,0,-1,-3,True,4,-4,-0.625,2.615202805574687,2.5248762345905194,-5.0
9062,-8,-1,-1,1,-3,-3,-1,1,True,1,-8,-1.875,2.900123150094541,3.29772648956823,-15.0
9063,-5,0,-2,-10,3,-2,-3,-4,True,3,-10,-2.875,3.7961446607992015,4.568916720624267,-23.0
9064,10,-6,-2,-1,-3,-2,1,2,True,10,-6,-0.125,4.764076885549662,4.458138625031752,-1.0
9065,12,21,13,4,2,0,0,4,True,21,0,7.0,7.54036755451237,9.937303457175895,56.0
9066,2,2,-3,-4,-3,-2,-2,-4,True,2,-4,-1.75,2.434865792722759,2.8722813232690143,-14.0
9067,-10,-24,0,-4,-5,-2,1,-1,True,1,-24,-5.625,8.19298480408697,9.506576670915772,-45.0
9068,-7,-13,-2,-4,-5,-1,-1,2,True,2,-13,-3.875,4.611708700997618,5.798706752371601,-31.0
9069,9,2,11,11,8,0,-3,-4,True,11,-4,4.25,6.22781777878209,7.211102550927978,34.0
9070,-5,7,5,3,3,1,0,-8,True,7,-8,0.75,5.035587637718447,4.769696007084728,6.0
9071,-5,6,-4,0,1,2,-3,-14,True,6,-14,-2.125,5.986592162013855,5.989574275355469,-17.0
9072,-27,-14,10,4,3,3,-1,2,True,10,-27,-2.5,12.03566129704317,11.532562594670797,-20.0
9073,18,21,-11,-10,-9,-4,-3,0,True,21,-11,0.25,12.487136238088036,11.683321445547923,2.0
9074,-1,0,-6,-3,0,-3,-3,-4,True,0,-6,-2.5,2.0701966780270626,3.1622776601683795,-20.0
9075,-9,-2,2,-6,-5,-3,0,-2,True,2,-9,-3.125,3.48209706929603,4.513867521316947,-25.0
9076,-1,3,-1,-4,-5,-2,2,5,True,5,-5,-0.375,3.461523198989551,3.2596012026013246,-3.0
9077,14,3,8,7,7,2,-3,-12,True,14,-12,3.25,7.923743703939085,8.093207028119323,26.0
9078,6,10,0,-1,6,3,-1,1,True,10,-1,3.0,4.0,4.795831523312719,24.0
9079,-8,-11,-4,5,1,0,1,1,True,5,-11,-1.875,5.356904756613521,5.350233639758174,-15.0
9080,-3,-14,-8,-3,0,1,-2,-10,True,1,-14,-4.875,5.249149590988185,6.919176251549024,-39.0
9081,-1,17,9,-12,-6,-2,-3,-10,True,17,-12,-1.0,9.680613912055666,9.1104335791443,-8.0
9082,-5,4,6,8,3,3,0,7,True,8,-5,3.25,4.200340122282616,5.0990195135927845,26.0
9083,-22,-19,-9,2,3,-1,1,3,True,3,-22,-5.25,10.208539842420448,10.897247358851684,-42.0
9084,-2,4,-2,12,7,0,-2,11,True,12,-2,3.5,5.903993805649092,6.5383484153110105,28.0
9085,-9,-13,1,1,2,2,2,-4,True,2,-13,-2.25,5.849297882163783,5.916079783099616,-18.0
9086,11,3,-17,-4,-4,-4,1,8,True,11,-17,-0.75,8.68084920138248,8.154753215150045,-6.0
9087,0,16,11,4,0,0,-1,0,True,16,-1,3.75,6.341473465550866,7.0178344238090995,30.0
9088,12,13,6,3,1,2,5,-3,True,13,-3,4.875,5.436319658424385,7.044501401802686,39.0
9089,-13,-12,-1,1,2,-1,-3,-9,True,2,-13,-4.5,5.9521904731427595,7.158910531638177,-36.0
9090,-11,-12,-4,3,-4,-2,-3,4,True,4,-12,-3.625,5.730557190560593,6.471089552772392,-29.0
9091,-2,-9,-1,-6,-4,-1,-2,3,True,3,-9,-2.75,3.615443067098218,4.358898943540674,-22.0
9092,-1,-11,-11,-3,-11,-4,-7,-30,True,-1,-30,-9.75,9.082951062292475,12.932517156377562,-78.0
9093,4,5,1,2,1,1,-2,9,True,9,-2,2.625,3.3354160160315836,4.077376607575022,21.0
9094,8,8,7,-3,-4,-1,6,28,True,28,-4,6.125,10.162079371017388,11.308182877898641,49.0
9095,-8,-4,-1,-3,0,0,-1,-7,True,0,-8,-3.0,3.116774889895918,4.183300132670378,-24.0
9096,7,11,3,-1,-3,-3,-1,-2,True,11,-3,1.375,5.180664601601392,5.0373604199024715,11.0
9097,7,5,3,6,3,2,-4,9,True,9,-4,3.875,3.9438016467073274,5.350233639758174,31.0
9098,6,-13,2,3,6,3,0,-6,True,6,-13,0.125,6.5342504215425175,6.113509630318742,1.0
9099,1,-7,-13,-10,-7,-5,-2,0,True,1,-13,-5.375,4.8678977568791,7.044501401802686,-43.0
9100,-5,-5,-4,-7,-3,-2,-1,-11,True,-1,-11,-4.75,3.1509635714446826,5.5901699437494745,-38.0
9101,7,11,-3,-3,0,0,1,-5,True,11,-5,1.0,5.42481072744215,5.172040216394301,8.0
9102,-3,-20,-6,-3,0,1,-1,-4,True,1,-20,-4.5,6.654751256486923,7.681145747868608,-36.0
9103,8,32,2,-3,-4,-5,4,9,True,32,-5,5.375,11.99925592931257,12.444878464653643,43.0
9104,0,2,2,1,9,2,-3,3,True,9,-3,2.0,3.3806170189140663,3.7416573867739413,16.0
9105,0,-9,1,0,-4,-2,0,6,True,6,-9,-1.0,4.309458036856673,4.153311931459037,-8.0
9106,0,-8,2,3,-2,-2,-2,0,True,3,-8,-1.125,3.3567628964311944,3.3354160160315836,-9.0
9107,-3,-6,-2,-3,-2,0,0,-3,True,0,-6,-2.375,1.922609833384967,2.979093821953246,-19.0
9108,-4,1,7,1,-3,0,-1,-2,True,7,-4,-0.125,3.399054490379851,3.181980515339464,-1.0
9109,-6,-10,-5,-3,-3,-2,-1,0,True,0,-10,-3.75,3.1959796173138706,4.795831523312719,-30.0
9110,-7,15,-2,-3,-2,-1,1,-11,True,15,-11,-1.25,7.573449864965296,7.19374728496908,-10.0
9111,5,-12,1,2,1,1,0,14,True,14,-12,1.5,7.111359122659224,6.819090848492928,12.0
9112,1,-21,-3,0,-2,-1,-2,5,True,5,-21,-2.875,7.735585673643962,7.786205751198718,-23.0
9113,-8,6,-7,-5,-5,-2,2,-10,True,6,-10,-3.625,5.370222128951997,6.194755846681933,-29.0
9114,6,9,2,4,3,1,-4,-8,True,9,-8,1.625,5.423164600647327,5.326818938165629,13.0
9115,26,-6,4,0,-1,-2,0,11,True,26,-6,4.0,10.184021097498066,10.331989159885913,32.0
9116,-9,-6,-5,-1,2,-1,-1,15,True,15,-9,-0.75,7.265377779972235,6.837397165588672,-6.0
9117,-3,-13,-1,9,7,3,-1,5,True,9,-13,0.75,6.96419413859206,6.557438524302,6.0
9118,5,-3,0,-8,-17,-6,0,-16,True,5,-17,-5.625,7.79995421231982,9.212762886344139,-45.0
9119,-7,-3,-7,-11,-21,-7,-1,-18,True,-1,-21,-9.375,6.968039281503185,11.418187246669236,-75.0
9120,22,6,6,7,24,8,-1,-12,True,24,-12,7.5,11.588171308956142,13.181426326464068,60.0
9121,-8,2,0,-7,-13,-2,1,4,True,4,-13,-2.875,5.866064633612068,6.194755846681933,-23.0
9122,-23,-11,-5,8,13,-2,-1,-2,True,13,-23,-2.875,11.025133624068754,10.706306552681928,-23.0
9123,6,14,3,-9,0,0,0,-1,True,14,-9,1.625,6.566962768281849,6.354132513569417,13.0
9124,-4,-2,-4,7,3,-1,-1,-3,True,7,-4,-0.625,3.814914340921881,3.6228441865473595,-5.0
9125,-9,7,6,-14,-17,-5,-2,-5,True,7,-17,-4.875,8.57633787980461,9.387491677759293,-39.0
9126,-12,8,-4,-2,12,-6,-15,-9,True,12,-15,-3.5,9.38083151964686,9.447221813845593,-28.0
9127,-17,-3,-2,6,-10,0,0,-5,True,6,-17,-3.875,6.998724373565718,7.607562027351469,-31.0
9128,28,1,-4,4,-9,10,8,2,True,28,-9,5.0,11.122692377040988,11.543396380615196,40.0
9129,-5,1,1,-5,-24,-5,-6,-6,True,1,-24,-6.125,7.790791267350741,9.519716382329886,-49.0
9130,-12,-4,-4,2,16,5,0,2,True,16,-12,0.625,8.122939299117213,7.623975340988453,5.0
9131,-34,-8,-2,0,-9,-5,0,4,True,4,-34,-6.75,11.841211327997051,12.971121771072847,-54.0
9132,5,-4,-3,-9,21,8,3,3,True,21,-9,3.0,9.118270512704541,9.041570660012562,24.0
9133,-16,-4,-1,5,6,1,-1,4,True,6,-16,-0.75,7.045768740375825,6.6332495807108,-6.0
9134,17,6,-4,1,-12,-2,-1,0,True,17,-12,0.625,8.348438690643214,7.834219807996199,5.0
9135,21,3,-2,-3,-28,-2,2,-5,True,21,-28,-1.75,13.39242856457121,12.649110640673518,-14.0
9136,-17,-9,-4,-5,-13,1,0,2,True,2,-17,-5.625,6.885543862739841,8.551315688243536,-45.0
9137,-1,-11,2,-5,2,-9,0,2,True,2,-11,-2.5,5.209880722517277,5.477225575051661,-20.0
9138,-7,16,-5,-4,-7,-4,-1,-6,True,16,-7,-2.25,7.629828681843762,7.483314773547883,-18.0
9139,-23,-18,-3,6,31,-1,-1,-4,True,31,-23,-1.625,16.28265948793378,15.31747368204039,-13.0
9140,-4,-3,-2,-2,3,-3,-2,-4,True,3,-4,-2.125,2.2320714274285347,2.979093821953246,-17.0
9141,-8,5,-7,-4,-14,-2,2,0,True,5,-14,-3.5,6.09449400220044,6.689544080129826,-28.0
9142,-1,-30,-5,-1,-2,-3,0,0,True,0,-30,-5.25,10.138328969101085,10.8397416943394,-42.0
9143,8,8,12,4,1,2,-3,-2,True,12,-3,3.75,5.257647491307984,6.18465843842649,30.0
9443,-9,-15,-14,-8,-3,0,-2,-8,True,0,-15,-7.375,5.44944295973713,8.965210538520553,-59.0
9444,0,4,-4,-3,1,-1,-4,-8,True,4,-8,-1.875,3.6815175442433286,3.9210967853395307,-15.0
9445,20,12,4,5,3,1,0,4,True,20,0,6.125,6.664136424602537,8.739279146474267,49.0
9446,-12,6,7,6,6,2,-1,-2,True,7,-12,1.5,6.458659745975609,6.224949798994366,12.0
9447,-11,-15,-2,-5,-1,0,-1,-2,True,0,-15,-4.625,5.475595205741825,6.90108687092113,-37.0
9448,-4,-1,7,8,1,-4,-3,-15,True,8,-15,-1.375,7.2296512462813265,6.90108687092113,-11.0
9449,-4,-2,3,2,6,0,1,11,True,11,-4,2.125,4.703721930556695,4.886205071423016,17.0
9450,-3,0,-1,-4,-11,1,3,6,True,6,-11,-1.125,5.111262075065218,4.911720676097125,-9.0
9451,-6,2,12,1,3,2,-3,-4,True,12,-6,0.875,5.566160513059505,5.2796780204857185,7.0
9452,-3,7,-6,-7,-2,-2,4,12,True,12,-7,0.375,6.653409437488207,6.234981956669963,3.0
9453,5,3,6,-3,-4,-2,1,1,True,6,-4,0.875,3.6815175442433286,3.553167600887974,7.0
9454,-13,-10,-5,-4,0,0,1,-3,True,1,-13,-4.25,5.007137762377681,6.324555320336759,-34.0
9455,1,0,-4,2,-1,0,-2,0,True,2,-4,-0.5,1.8516401995451028,1.8027756377319946,-4.0
9456,4,-8,-3,0,1,-1,-2,-5,True,4,-8,-1.75,3.693623849670827,3.872983346207417,-14.0
9457,11,-4,2,-1,-4,1,3,-10,True,11,-10,-0.25,6.181770435262516,5.787918451395113,-2.0
9458,6,2,0,0,-1,-1,-3,2,True,6,-3,0.625,2.7222627143085005,2.622022120425379,5.0
9459,-9,6,1,2,-4,-1,-1,0,True,6,-9,-0.75,4.399675312695569,4.183300132670378,-6.0
9460,1,-3,1,-2,-2,-2,0,14,True,14,-3,0.875,5.514591035218685,5.232112384114087,7.0
9461,-5,-11,-3,-3,-3,-1,0,-6,True,0,-11,-4.0,3.4226138716316967,5.123475382979799,-32.0
9462,10,8,-13,-4,-3,-1,0,7,True,10,-13,0.5,7.615773105863909,7.14142842854285,4.0
9463,-3,4,1,-7,-4,-1,1,-1,True,4,-7,-1.25,3.4121631178560534,3.427827300200522,-10.0
9464,2,-8,0,1,-3,-1,-1,-5,True,2,-8,-1.875,3.3139316313320126,3.6228441865473595,-15.0
9465,-3,-10,-3,-1,2,1,0,9,True,9,-10,-0.625,5.370222128951997,5.062114182829147,-5.0
9466,-3,-9,-7,-2,-2,-2,-4,-6,True,-2,-9,-4.375,2.669269563007828,5.0373604199024715,-35.0
9467,-25,-23,-6,-3,-2,-2,-2,4,True,4,-25,-7.375,10.636023693091325,12.384466076500836,-59.0
9468,10,-3,0,1,0,-1,-4,-9,True,10,-9,-0.75,5.391792704790177,5.0990195135927845,-6.0
9469,-2,6,-1,1,2,0,1,-4,True,6,-4,0.375,2.9730936268953445,2.806243040080456,3.0
9470,-24,-9,-2,2,3,0,-3,-11,True,3,-24,-5.5,8.960229588895269,10.024968827881711,-44.0
9471,21,14,2,5,3,2,-1,-21,True,21,-21,3.125,12.205824136744837,11.837440601751714,25.0
9472,3,0,-6,-3,-3,-1,0,-4,True,3,-6,-1.75,2.8157719063467175,3.1622776601683795,-14.0
9473,2,18,3,1,2,0,-2,-12,True,18,-12,1.5,8.211490207542807,7.826237921249264,12.0
9474,-7,0,-4,-2,-8,-5,2,5,True,5,-8,-2.375,4.50198368975912,4.834769901453429,-19.0
9475,-11,-6,9,9,5,1,3,9,True,9,-11,2.375,7.46300399111702,7.3739406018763125,19.0
9476,-8,-11,-3,-2,-3,-1,1,1,True,1,-11,-3.25,4.234214381508266,5.123475382979799,-26.0
9477,3,4,-1,-2,1,0,-4,-6,True,4,-6,-0.625,3.37797487937881,3.2210246816812815,-5.0
9478,-4,-5,-1,0,0,-1,-1,2,True,2,-5,-1.25,2.2519832529192065,2.449489742783178,-10.0
9479,-8,-2,-2,-4,-2,-1,-3,-6,True,-1,-8,-3.5,2.390457218668787,4.153311931459037,-28.0
9480,11,5,2,-2,1,0,-1,-1,True,11,-2,1.875,4.2907708265199025,4.430011286667337,15.0
9481,3,-1,-2,-3,-3,-1,-1,-2,True,3,-3,-1.25,1.9086270308410553,2.179449471770337,-10.0
9482,4,17,5,3,5,3,-1,-3,True,17,-3,4.125,5.938674695827103,6.919176251549024,33.0
9483,3,-3,0,-3,-3,-3,-2,2,True,3,-3,-1.125,2.4748737341529163,2.57390753524675,-9.0
9484,4,-22,-7,-4,-1,-2,-2,1,True,4,-22,-4.125,7.918107638282557,8.477912478906585,-33.0
9485,-6,40,6,0,-2,-2,-1,-1,True,40,-6,4.25,14.820352800890307,14.5,34.0
9486,1,-10,-1,1,3,1,0,-1,True,3,-10,-0.75,3.955105199973465,3.774917217635375,-6.0
9487,-2,-12,0,4,4,-1,0,2,True,4,-12,-0.625,5.097268175909804,4.808846015417836,-5.0
9488,1,1,-1,-1,0,1,-1,5,True,5,-1,0.625,1.9955307206712847,1.9685019685029528,5.0
9489,-2,-2,-1,-3,-3,-1,0,-2,True,0,-3,-1.75,1.0350983390135313,2.0,-14.0
9490,-8,-4,-1,1,2,0,-1,0,True,2,-8,-1.375,3.2043497223082786,3.29772648956823,-11.0
9491,-1,4,1,-1,-2,-2,0,6,True,6,-2,0.625,2.9246489410818914,2.806243040080456,5.0
9492,-5,9,18,4,0,1,1,2,True,18,-5,3.75,6.96419413859206,7.516648189186454,30.0
9493,-1,-5,-5,-3,-4,-2,-1,-5,True,-1,-5,-3.25,1.752549163769328,3.640054944640259,-26.0
9494,2,17,-8,-5,-4,-1,0,-2,True,17,-8,-0.125,7.586407017064891,7.097534783289195,-1.0
9495,2,-8,-1,-3,-2,-1,0,-6,True,2,-8,-2.375,3.2486260832190936,3.856812155135378,-19.0
9496,2,-4,-2,2,3,-1,-3,0,True,3,-4,-0.375,2.5599944196367748,2.4238399287081647,-3.0
9497,4,1,-5,-1,-3,-2,-1,2,True,4,-5,-0.625,2.8753881725529062,2.7613402542968153,-5.0
9498,10,9,0,-5,-2,-1,0,0,True,10,-5,1.375,5.289815011618351,5.135659646043535,11.0
9499,-4,1,0,2,-9,-2,0,0,True,2,-9,-1.5,3.5456210417116734,3.640054944640259,-12.0
9500,-3,-9,1,3,3,-1,-3,2,True,3,-9,-0.875,4.086126352846736,3.9210967853395307,-7.0
9501,3,3,7,5,38,-2,-2,0,True,38,-2,6.5,13.125765283811617,13.892443989449804,52.0
9502,2,3,-6,-15,-1,-2,-2,0,True,3,-15,-2.625,5.7055737159878515,5.947688626685159,-21.0
9503,-5,-8,-1,1,-24,-3,-3,-2,True,1,-24,-5.625,7.8909984883319515,9.280355596635292,-45.0
9504,-8,-7,-6,-17,-26,-2,6,-4,True,6,-26,-8.0,9.695359714832659,12.093386622447824,-64.0
9505,-25,12,1,-2,-2,0,-3,-2,True,12,-25,-2.625,10.253048327204938,9.943590900675671,-21.0
9506,-3,0,-1,1,-8,7,2,3,True,7,-8,0.125,4.421942042651783,4.138236339311712,1.0
9507,21,10,-3,-6,12,-6,-1,-1,True,21,-6,3.25,9.881440033864353,9.797958971132712,26.0
9508,-6,-1,2,1,-6,-6,-1,-3,True,2,-6,-2.5,3.251373336211726,3.9370039370059056,-20.0
9509,-17,-7,-1,0,-9,3,0,-3,True,3,-17,-4.25,6.475227519444504,7.399324293474371,-34.0
9510,-1,-3,-3,-2,3,-2,-2,0,True,3,-3,-1.25,1.9820624179302297,2.23606797749979,-10.0
9511,-2,-9,-3,12,2,2,-1,1,True,12,-9,0.25,5.946187253790689,5.5677643628300215,2.0
9512,-4,-3,-3,3,12,-5,-6,-5,True,12,-6,-1.375,6.06953752062591,5.841660722773962,-11.0
9513,11,-2,1,-14,-27,-5,1,0,True,11,-27,-4.375,11.488348134398734,11.602801385872294,-35.0
9514,-10,-7,-3,1,1,2,-3,-5,True,2,-10,-3.0,4.242640687119285,4.9749371855331,-24.0
9515,14,9,2,4,11,1,-2,0,True,14,-2,4.875,5.767829500154901,7.271519786124493,39.0
9516,10,3,2,4,1,-3,0,1,True,10,-3,2.25,3.770183777256185,4.183300132670378,18.0
9517,-4,-7,0,0,-2,0,-2,-3,True,0,-7,-2.25,2.434865792722759,3.2015621187164243,-18.0
9518,4,1,15,5,6,1,-1,-1,True,15,-1,3.75,5.257647491307984,6.18465843842649,30.0
9519,0,-7,-6,-4,0,-4,-3,-1,True,0,-7,-3.125,2.6423744732991303,3.984344362627307,-25.0
9520,-2,-4,-5,2,1,0,-4,-3,True,2,-5,-1.875,2.5877458475338284,3.0618621784789726,-15.0
9521,-5,-24,-9,-4,-2,3,3,5,True,5,-24,-4.125,9.326421760629467,9.650129532809391,-33.0
9522,1,-3,-4,3,2,1,2,4,True,4,-4,0.75,2.8157719063467175,2.7386127875258306,6.0
9523,4,8,0,0,0,1,2,2,True,8,0,2.125,2.748376143938713,3.3354160160315836,17.0
9524,-15,-12,-3,1,-1,2,1,-1,True,2,-15,-3.5,6.414269805898185,6.946221994724902,-28.0
9525,-7,14,-4,-3,1,-1,-1,-2,True,14,-7,-0.375,6.2777953363991,5.88430114796991,-3.0
9526,4,11,0,-1,-4,-2,-3,-2,True,11,-4,0.375,4.926241685388278,4.623310502226732,3.0
9527,-2,-6,-1,-3,-11,0,0,2,True,2,-11,-2.625,4.138236339311712,4.677071733467427,-21.0
9727,-15,-6,-1,-1,0,-5,0,2,True,2,-15,-3.25,5.444525428617001,6.041522986797286,-26.0
9728,-16,0,0,-1,-19,-10,-8,-7,True,0,-19,-7.625,7.2296512462813265,10.191908555319754,-61.0
9729,-21,7,13,1,-5,3,9,-1,True,13,-21,0.75,10.49829918197637,9.848857801796104,6.0
9730,5,0,-5,-4,-17,-15,-4,-10,True,5,-17,-6.25,7.4017372478165075,9.327379053088816,-50.0
9731,4,4,0,5,28,19,8,1,True,28,0,8.625,9.797047660246573,12.58471294865322,69.0
9732,3,-5,1,-6,-3,-3,-8,-65,True,3,-65,-10.75,22.21164430782068,23.39337513057917,-86.0
9733,-3,-1,0,12,7,-5,-7,5,True,12,-7,1.0,6.48074069840786,6.144102863722254,8.0
9734,-1,-19,-4,0,3,-10,-7,-2,True,3,-19,-5.0,6.969320524371696,8.215838362577491,-40.0
9735,27,-11,-4,-12,-20,-7,-7,4,True,27,-20,-3.75,14.200100603265357,13.80217374184226,-30.0
9736,18,2,-1,4,7,8,-2,15,True,18,-2,6.375,7.190022849159004,9.266876496425319,51.0
9737,8,10,-3,-7,-13,-9,7,4,True,10,-13,-0.375,8.749489781042746,8.19298480408697,-3.0
9738,2,1,1,2,30,17,1,10,True,30,1,8.0,10.60996835864408,12.747548783981962,64.0
9739,0,-25,-6,0,14,8,5,8,True,14,-25,0.5,12.0,11.236102527122116,4.0
9740,17,11,-9,-8,-21,-15,-7,2,True,17,-21,-3.75,12.881326462308586,12.619429464123963,-30.0
9741,4,17,6,-2,-5,-2,-1,5,True,17,-5,2.75,6.96419413859206,7.0710678118654755,22.0
9742,1,-9,-4,-4,-2,-1,0,6,True,6,-9,-1.625,4.373213921133975,4.401704215414752,-13.0
